forecast_date,actual,rolling_252,rolling_504,rolling_756,rolling_1008,expanding
2019-05-13,0.0075661172354077443,0.012747225774752353,0.012480474133200655,0.011475235894291533,0.011888163487861963,0.011643639234248045
2019-05-14,0.0075595304547458973,0.0063191103921969348,0.0061656892189508568,0.0059947286001502363,0.0061604158615687086,0.0061198278927361727
2019-05-15,0.0072261220308809859,0.0062038979931086933,0.0061407667047084728,0.0059986042961311312,0.0061104974214161627,0.0061375970998375287
2019-05-16,0.0080898603315113955,0.0066634940607062289,0.0064901552259745855,0.0062861090764106484,0.0064623364095852424,0.0064073453322370756
2019-05-17,0.0076195957456971792,0.0083284180627527307,0.0082800779062829743,0.0078825673742019108,0.0080377118577385741,0.0080411239019113519
2019-05-20,0.0081681585735273489,0.0085678962477426061,0.008498199292857651,0.0080706878306323095,0.0082417698446997818,0.0082269484863511551
2019-05-21,0.0077249750207695738,0.0066032273215835095,0.0064544793605796728,0.0062660866743106418,0.006423697202732578,0.0063896614472523684
2019-05-22,0.0076987909688500961,0.0089336243803491353,0.0087434619064623298,0.0082565605032270846,0.0085009583000789871,0.0083946545997318281
2019-05-23,0.0081153538817960273,0.012188234290972474,0.011802231761066487,0.010892758381442713,0.011323437094664103,0.01102369464981923
2019-05-24,0.0081319929506725747,0.0070468644131696,0.0070013077876196102,0.0067767198750641137,0.0068862962644985247,0.0069206175088207993
2019-05-28,0.011870144635959552,0.0088602548648776813,0.0088363067997920906,0.0083885707870777933,0.0085350472491732571,0.0085525202433417921
2019-05-29,0.012112359823349798,0.0087088656676879671,0.0086507083505874462,0.0082189009819691114,0.0083786144449786593,0.0083751191986759579
2019-05-30,0.012394464501245542,0.0095603205645137905,0.0091959224474845464,0.008622479576350435,0.0089667888862868458,0.0087319282093036299
2019-05-31,0.01168936061663263,0.013243764711414193,0.012777782606700028,0.011738162625368115,0.012231273722923208,0.011861369707170475
2019-06-03,0.011812567168578918,0.0093268023672877873,0.0090725151674369252,0.0084789717900379813,0.0087362629533011046,0.0086092154535329871
2019-06-04,0.0068785210154965149,0.0079364802953162342,0.0076040266771284972,0.0071113992802001938,0.0074584556926910305,0.0072200968609826164
2019-06-05,0.0057499518904026862,0.0095544228245171194,0.0092950747685576814,0.0086120650590128488,0.008979637533435043,0.0087234158400493703
2019-06-06,0.005296364211564689,0.0085500264777115635,0.0082132234404748844,0.0077748019800225332,0.0079840572915354582,0.0079018148407393064
2019-06-07,0.002909283712190942,0.0075979143142530436,0.0072017903529438786,0.0069323336894493983,0.0070660372349232396,0.0070649468845246739
2019-06-10,0.0020737784322085976,0.0089656913748701137,0.0086377595918667015,0.0081582083357257772,0.0083727118368330834,0.0082842555639733619
2019-06-11,0.0050979083738413181,0.0076165769459590046,0.0072749343059491057,0.0069783303390946617,0.007087719097245912,0.0071237288172727948
2019-06-12,0.0051362745037185553,0.0097140353423229298,0.0095077125149617726,0.0087883265245265567,0.0091316103525843351,0.0089116643512119117
2019-06-13,0.0064088382409977262,0.0074832539383368766,0.00715834293113728,0.0068145536832324083,0.0069870023147909112,0.0069534492598249719
2019-06-14,0.0064227672013112951,0.0077126950635640901,0.0073946222456926641,0.0070535517397010417,0.0071901653631865478,0.0071982641215237557
2019-06-17,0.0064438507032921989,0.0076593359415243019,0.0073503878380939865,0.0069879494158408099,0.0071506355379509275,0.0071303338401929421
2019-06-18,0.0062652306352712628,0.0076137104423924171,0.0073329837339862576,0.0068557497566582295,0.0071564873652341906,0.0069815337325801778
2019-06-19,0.0061996294197910152,0.0066158072243171105,0.0062517492734261455,0.0060704372324240172,0.0061449967402968401,0.0062214377766610165
2019-06-20,0.0047810521396105315,0.0079147983469827175,0.0076519874801479317,0.0071214805307786323,0.0074468313163293665,0.0072452407990453039
2019-06-21,0.0052634609784612384,0.0078286022424701382,0.007551909618605775,0.0071296259785843591,0.0073241378655051585,0.007271768954638407
2019-06-24,0.0066135487853747985,0.0077493538327084079,0.0074665156605936431,0.0070608359438744644,0.0072467683471825074,0.0072036003006051633
2019-06-25,0.005065779383795088,0.0087299660850375799,0.0084768327164773116,0.0079872968874381174,0.0081567850268382536,0.0081337301252989921
2019-06-26,0.006176223544550755,0.0085346940481294854,0.0083120553604975958,0.0077257803916526572,0.008020601658357919,0.0078585564033562885
2019-06-27,0.0059915629413951656,0.0068381658269923845,0.0065237817641741911,0.0062254613312942792,0.0063887952708608442,0.0063700532285736649
2019-06-28,0.0060582322791968585,0.0066023441015418327,0.0063261081336514948,0.0059715621640480804,0.0061976489808594337,0.0061136674644198877
2019-07-01,0.0045472390366879233,0.0064929128944749802,0.0064143624705011492,0.0057735056842878234,0.0061884741620275401,0.0060399147317993247
2019-07-02,0.0048855295069646157,0.0079643668552952535,0.0082780705109737982,0.0070065557978035257,0.0077570869993947716,0.0073985307194445373
2019-07-03,0.0035046113124875423,0.004567838277011722,0.0041984724738459867,0.0040613110911448692,0.0041893068255308037,0.0042253126437749432
2019-07-05,0.0040017001437873444,0.0064585839247398198,0.0062681882836431307,0.0057650879635244637,0.0060271128187350202,0.0059563267310975103
2019-07-08,0.0031565253418872606,0.006319477484132403,0.0059490249059327687,0.0056930617718381838,0.0057691689414634938,0.0057997454410766555
2019-07-09,0.0034264701737961984,0.005311446322382847,0.0049145734089603016,0.0047623536047537371,0.0048388695921738048,0.0048881077185676646
2019-07-10,0.0040646951745753213,0.0064304071228948011,0.0064320215508693176,0.0056773024720262223,0.0061421345942756335,0.0059641014515403844
2019-07-11,0.004253897095719804,0.0055529457937523044,0.0052616595712381038,0.0049531241636629189,0.0051328063761065541,0.0051225640138140632
2019-07-12,0.0045067168746219678,0.004897042334026689,0.0045076708158328215,0.0043736785427486088,0.0044691691509672338,0.0045160262721230405
2019-07-15,0.0046359789149478994,0.005972022455758395,0.0057257959599586296,0.0053287709158799084,0.0055430623137696141,0.0055064566751048382
2019-07-16,0.0054365639835365119,0.0062715480282292957,0.0059624060030226411,0.0056289352149929495,0.0057714126651483713,0.0057676764848440896
2019-07-17,0.0049626540143821313,0.0077880307178043017,0.0077525266324557519,0.0069534992067488985,0.0073395591230143511,0.0071777624583139908
2019-07-18,0.0051520712023170852,0.0057921515687629635,0.005591344403073145,0.0051477163439006693,0.0054180304444546978,0.0053553887505846821
2019-07-19,0.0054089512344100378,0.0067672417461024899,0.006537206371250279,0.0060637306495452473,0.0062705883354938199,0.0062227860931242836
2019-07-22,0.0053588514717569161,0.004961582350300359,0.0045375981828639656,0.0044440325325339775,0.0044987336358371047,0.0045657644288211573
2019-07-23,0.0044467782910139562,0.005074223354932037,0.0048052422866506133,0.0045008868423779659,0.0047201853769321912,0.0046981711185831547
2019-07-24,0.0062912996808400954,0.0055296266126113507,0.0053978180182469712,0.0048758787968006916,0.0052109860770967699,0.0051170954826327188
2019-07-25,0.0070917499552623194,0.0058932261365501485,0.0055076355522493924,0.0052972965359314875,0.005359130304352624,0.0054040992218743773
2019-07-26,0.0072663173568698683,0.0044973755128094872,0.0041174849719859633,0.0039964456118945771,0.0041077002770408665,0.0041530479464136263
2019-07-29,0.015446826692847408,0.0060142661739084925,0.0057398953001138557,0.005375414624819946,0.0055537958397349416,0.0055348966799171652
2019-07-30,0.016618708805874276,0.0063832651591722257,0.0062264043457073322,0.0056792037753651721,0.0059639719475075301,0.0058808341023331451
2019-07-31,0.015876017560054273,0.0075045646804145936,0.0072400769658816904,0.0067636376484459353,0.0069192456885477103,0.0068855136427722324
2019-08-01,0.017670723215109093,0.01027248963000537,0.010632824980066697,0.0090605812618049612,0.0099794572294435446,0.0094471193859814763
2019-08-02,0.017611739359853246,0.0077166257761044918,0.0075844612139071184,0.0069171541506349212,0.0071983473511712691,0.0070857818329812606
2019-08-05,0.012397812380708416,0.014174514060578732,0.014178790612717542,0.012891982010155106,0.013312108125119571,0.01288268382249616
2019-08-06,0.012749511564326172,0.007137631134117025,0.0070444561343239913,0.0066079082546387329,0.0068514928151624009,0.006727740005145884
2019-08-07,0.018510493017367725,0.0089932862458418066,0.0088648296921946812,0.0082888351154255767,0.0085005201683675639,0.0083372408391002954
2019-08-08,0.016386723252023536,0.0063493508434317777,0.0061332217980640822,0.0059951776134618889,0.0060572886119666745,0.0060422725679542683
2019-08-09,0.017380689750808986,0.01067919870039249,0.010498078331344592,0.0098954262471482937,0.010025238222946788,0.0098384578938325133
2019-08-12,0.017342730325265447,0.011479398251521973,0.011252097562158793,0.01064812221076515,0.010718514624521183,0.010535225022304593
2019-08-13,0.016278071129204617,0.0087601786076653022,0.0087619997104071631,0.00816278863746254,0.0084907985014753412,0.0082449346212887936
2019-08-14,0.0098969139024258964,0.016429558962884564,0.016299506670247557,0.015231419119634729,0.015398662784555178,0.01497742340104034
2019-08-15,0.0098273104118852071,0.0098965873519372555,0.0095019371082907186,0.0094103954103591375,0.0092099979277317813,0.0091909769669925659
2019-08-16,0.013751719760033228,0.0092309817953401541,0.0090067603367151028,0.0087876040615558065,0.0087862275479976496,0.0086742360573517537
2019-08-19,0.013587317449767846,0.010091957527056692,0.0099116073720359691,0.0095702511680039754,0.0096218809124404541,0.0094504256576795308
2019-08-20,0.013261662942621008,0.011751990151570236,0.011296302788759472,0.011151378196199156,0.01086738178219239,0.010825156255463562
2019-08-21,0.013137278740247999,0.009601266222220791,0.0091992046711257946,0.009198238995745265,0.008967582519019239,0.0089625892162413442
2019-08-22,0.014310389322653086,0.010505184059935609,0.01002255876708461,0.010038492921126817,0.0097119696848861261,0.0097304856163633411
2019-08-23,0.0083298047219238606,0.016839742340689322,0.016676719797614235,0.015716476718812621,0.015805976194186874,0.015390815869311361
2019-08-26,0.0072162611319622708,0.0099558900769059471,0.0095474641331621916,0.0095934147064648291,0.0093297720587563852,0.0093154403238838394
2019-08-27,0.0086290665344829643,0.012692052256853447,0.012356405145419858,0.012042845025137229,0.011885490716698765,0.011728397574939833
2019-08-28,0.0098613144483868844,0.010493489936234446,0.010067244356010242,0.010084498155694213,0.0098014172735251658,0.009780729532573142
2019-08-29,0.0080713422148150239,0.010200996697687575,0.0098637530919347786,0.009805657298000519,0.0096280593621131255,0.0095570049287466603
2019-08-30,0.0080720335160026878,0.012090265349093535,0.011728957447230451,0.01151413920269569,0.011318677780775201,0.01119935780736374
2019-09-03,0.0076348355969969367,0.01219681977587091,0.011945559868031103,0.011561816136719819,0.011202518554568216,0.011222920910028102
2019-09-04,0.0065464012110778933,0.010471417993701189,0.01015389221161145,0.0097398292981846699,0.0096749186159685446,0.0094387837271529482
2019-09-05,0.0035516629717449464,0.011176584833040999,0.010963345369697761,0.010331662570624225,0.010310292396009753,0.0099988037443115175
2019-09-06,0.0035473120540276864,0.010001842524195406,0.0095286666138089792,0.0095157044198159579,0.0092385967308773222,0.0092544376615596828
2019-09-09,0.0038008735285711467,0.011433090500821932,0.011164313639380988,0.010688771476847552,0.010468551987616511,0.010387244411778837
2019-09-10,0.0039641375811708549,0.010572848644840371,0.010190739341482347,0.009931550452563203,0.0096847645371128718,0.0096700408957601583
2019-09-11,0.0023966374213897938,0.010389044697951946,0.010068830450543713,0.0095651483067298228,0.0094825405263959175,0.009312254511261088
2019-09-12,0.0018312251644627088,0.0086305183873949497,0.0081274056293844116,0.007792610557847723,0.0077108631683255133,0.0076797543197637238
2019-09-13,0.0027840676169688877,0.0091165044522148811,0.008639142698806954,0.0082905588732199165,0.0081404729839582596,0.008166192979401337
2019-09-16,0.0024182944148482409,0.015218116340198193,0.015591668130804596,0.013348573086843594,0.013403817760107829,0.013048044232880095
2019-09-17,0.0041207055886393644,0.010040584880220152,0.0097519321585726459,0.0088864097207156136,0.008874885538564933,0.0087503949839896449
2019-09-18,0.0048849959426372335,0.0080573268560604136,0.0074796505082773907,0.0072438888283537037,0.007130489524595383,0.0071801362877659848
2019-09-19,0.0049731330911729548,0.0077372563089352659,0.0071124709987131487,0.0069745611552284818,0.0068417836489990721,0.006925335176841965
2019-09-20,0.0051070032938760395,0.008995169532766795,0.0084967927521353414,0.0081353106444676266,0.0079487502375570791,0.0080489184244163688
2019-09-23,0.0055093041133307324,0.0060218156165732697,0.0052627524711834073,0.0051326593886512227,0.0050847999239740423,0.0052243087872844898
2019-09-24,0.0068247233920188631,0.0087597013467841447,0.0083070086778589229,0.0075815395304810749,0.0074769930771889925,0.0075940851700891663
2019-09-25,0.010156392559870692,0.0071458688799696107,0.0066068649433545217,0.0059325375028821872,0.0060543521949797752,0.0059818814063828663
2019-09-26,0.01075159313852149,0.00695940235118907,0.0063158370754319302,0.0059435248912052367,0.0058961404551995458,0.0060094896490959192
2019-09-27,0.012078710952387516,0.0069414757184971237,0.006279171712971203,0.0059345276881801268,0.0058421524583925927,0.0060185156984807345
2019-09-30,0.012056211876037008,0.0073362394665937528,0.0068280678768219685,0.0060533809227782277,0.0061799364094284109,0.0061115728686011892
2019-10-01,0.012871651894504964,0.0087993419954242123,0.008081925655560809,0.007444798252236073,0.0073597069659401063,0.0075019187064458885
2019-10-02,0.01095514649072736,0.010088092938239614,0.009533089219002297,0.0088429895864540406,0.0086907197552667497,0.008861319914666186
2019-10-03,0.010760557552176258,0.0062683839397776869,0.0054265079827237857,0.0049385618776860395,0.0050935859064134047,0.0050872342235222245
2019-10-04,0.010046272135595124,0.0058926755689836501,0.005065469294133134,0.0046605859633763883,0.0048672087954981253,0.0047966887172417837
2019-10-07,0.0098710185154235446,0.0078293947532151846,0.0069771521483403681,0.0066214461665300775,0.0065685158158320578,0.006574569788948637
2019-10-08,0.0082392641410669598,0.010157760790595124,0.0096215898676528973,0.0090629553335460199,0.0089064925713294909,0.0090086091695313498
2019-10-09,0.0071088980349139127,0.0068319733198686505,0.0061031562296277068,0.0057301306682367758,0.005873174202733521,0.0057957701157291741
2019-10-10,0.0065713241571145201,0.0078024196342826825,0.0073000839643653052,0.006723206956318865,0.0068823829955750784,0.0068696084387162692
2019-10-11,0.005075348188787113,0.0077044681710927406,0.0072785282930833408,0.0066742436286119306,0.0068903098988003803,0.0068587431769643187
2019-10-14,0.0058856211765451801,0.0086414400202645056,0.0080934751367009918,0.0076189667116252661,0.0076421976047627831,0.0076351492324038348
2019-10-15,0.0041678296168580677,0.0076981426378068644,0.0072297529959860132,0.0067035042604873234,0.0068926560337145533,0.0068376177751019035
2019-10-16,0.0043060512238118475,0.0082237034146772896,0.0074834765853655392,0.0072385773910519325,0.0071945120852129505,0.0071239007221797802
2019-10-17,0.0041642492836087069,0.0079064234904302443,0.0072330809467257996,0.0069211220906591191,0.0069579284166443834,0.0068811694599518677
2019-10-18,0.0041026637775213618,0.0087633983113572823,0.0081027062246418011,0.0077843195227633548,0.0077210458335038069,0.0076834970662197476
2019-10-21,0.003744383458448259,0.0077152433906217573,0.007116644685153892,0.0067427259275738205,0.0068487969168747513,0.0067664985376819798
2019-10-22,0.0034491735330533331,0.0087186345748070295,0.0080893353763525633,0.0077342916584247218,0.0076961457395594698,0.0076632087895789451
2019-10-23,0.0034762623678951253,0.0083113742442361884,0.0077899693069671608,0.0073124948976421656,0.0073923488414164157,0.0073614938136245872
2019-10-24,0.0036018451484572389,0.007965517311570889,0.0072711746696904837,0.0069642227374668506,0.0069814713317233289,0.0069126514707363524
2019-10-25,0.005161247176583594,0.0078150996014625679,0.0071721534210729583,0.0068007386293986172,0.0068690138854318574,0.0068062864161399575
2019-10-28,0.0048513880304118847,0.0080436858071774638,0.0075416565782381395,0.0070323547989275814,0.0071582748962403893,0.0071234348912722319
2019-10-29,0.0048747599641336473,0.0079362733945591152,0.0072034895508571875,0.0068560323897567926,0.0068570417008813871,0.0068207842426946256
2019-10-30,0.0046795349199492591,0.0071996141627121086,0.0064535412156172282,0.0059281810009343006,0.0060224009244924633,0.006043948732362912
2019-10-31,0.0047896389956431145,0.0081184862252978718,0.0074726003924508802,0.0068503419109699135,0.0068905675683854379,0.0069672321200077133
2019-11-01,0.0026737842228484539,0.0066659145570880807,0.0065279536352862398,0.0056676052605041643,0.0058811458953253182,0.0059084662713524624
2019-11-04,0.0021596400717504701,0.0066637048266992424,0.0064834877496076125,0.0057867038346264789,0.0058571402751777767,0.0059051614310612986
2019-11-05,0.0023034418303456883,0.0067400541841475181,0.0066575319794776652,0.0057498295960043038,0.0058055239692063028,0.0059315143517719333
2019-11-06,0.0023057312897297368,0.0058715012309344186,0.0056094443819865621,0.004902412836904322,0.0048995382457644159,0.0050075183206611511
2019-11-07,0.0018096558773123656,0.0061442862277767164,0.0059921581339344833,0.0050379432782185112,0.0051778733885897345,0.0052878361855063045
2019-11-08,0.0035297383804252639,0.0055166840807207313,0.005235376876774455,0.0044412807319833009,0.0044997485959419638,0.0046124268017300281
2019-11-11,0.0034405148903948945,0.0056515439571049111,0.0053532126452165672,0.0046912112257744259,0.0046334867048648965,0.0047602174236406804
2019-11-12,0.0033116638591920043,0.0051644091061521027,0.0048284421705529299,0.0040711540461873599,0.0041055887047257156,0.0042262830263194448
2019-11-13,0.0037043236336941018,0.005504882553132787,0.0052387349381206177,0.0044148275286313449,0.0044468663646449729,0.0045840437455578285
2019-11-14,0.0037171597756474862,0.0052303117128953041,0.0049102392230612833,0.0041357730712955447,0.0041659984534778479,0.0042933384329434613
2019-11-15,0.0020992240942693074,0.0046619899828797681,0.0042734668366258381,0.003449301556077272,0.0035845484283000212,0.003685258267264221
2019-11-18,0.0040272175065501695,0.0053730987936045707,0.0051023483191702263,0.0042422570715252711,0.0042913209357603723,0.0044346234369366851
2019-11-19,0.0041504280992761032,0.0060596452600975232,0.0059618236591491474,0.0048539872186818909,0.0049796989764675746,0.0051513826788369289
2019-11-20,0.0042902737133663467,0.0065787307278484539,0.0065482597382045971,0.0054568732003092693,0.0055271877239527496,0.0057114322539580219
2019-11-21,0.0045441049388862181,0.006381774937798141,0.0063183963755891401,0.0052351094387566299,0.0053353777682811857,0.0055052108328003365
2019-11-22,0.0058495387465133976,0.004916036016821234,0.0045403240310554049,0.0038093960450061746,0.0038329762094001362,0.0039559353710474296
2019-11-25,0.0055993855413837045,0.0050193233448554411,0.0047132056056749146,0.0037732122483020562,0.0039616426223417767,0.0040655722554345814
2019-11-26,0.0061559290635130343,0.0051505189958021757,0.0048205648499890109,0.0040398963988362265,0.0040846101868825292,0.0042080842431057239
2019-11-27,0.0058809036053517521,0.0049705475525656994,0.0046165021528790633,0.0038240127894570179,0.0039068018651756617,0.0040179402722099536
2019-11-29,0.006954057755486894,0.0071893536215004699,0.0072822547055743665,0.0060500815265158445,0.0061775339782156428,0.0063658284751861374
2019-12-02,0.0059822490354274243,0.0064571280305840972,0.0066256195174647535,0.0057210789680927875,0.0056448035077993749,0.0058472278760874196
2019-12-03,0.0051942079678288979,0.006790997623374373,0.0070237094519442775,0.0060360436285484646,0.0060268749281876159,0.0062119503453031827
2019-12-04,0.0045848330679389019,0.0057523155096948601,0.0060593901644406221,0.0049919856702101842,0.005228232034609594,0.0053100139870884923
2019-12-05,0.0059249186598848928,0.0048322737959740937,0.0049064044206911881,0.0042272702097028436,0.0042354278361339259,0.0043343345442417381
2019-12-06,0.0043175785969039966,0.0048800319672435734,0.0050756600977088255,0.0042350371203293356,0.004432813044908732,0.0044724692217449104
2019-12-09,0.0051023413009372454,0.0056319548164663847,0.0056975868713742663,0.0050542691048943329,0.0049732758798024437,0.0050996388951865465
